"COUNTRY","Country","SEX","Gender","AGE","Age","YEAR","Year","Value","Flag Codes","Flags"
"AUT","Austria","M","Male","Y17","17 years","2020","2020",45008,,
"AUT","Austria","M","Male","Y17","17 years","2021","2021",44108,,
"BEL","Belgium","F","Female","Y17","17 years","2000","2000",59957,,
"BEL","Belgium","F","Female","Y17","17 years","2005","2005",60177,,
"BEL","Belgium","F","Female","Y17","17 years","2010","2010",64696,,
"BEL","Belgium","F","Female","Y17","17 years","2011","2011",63321,,
"BEL","Belgium","F","Female","Y17","17 years","2012","2012",60950,,
"BEL","Belgium","F","Female","Y17","17 years","2013","2013",61057,,
"BEL","Belgium","F","Female","Y17","17 years","2014","2014",61846,,
"BEL","Belgium","F","Female","Y17","17 years","2015","2015",61809,,
"BEL","Belgium","F","Female","Y17","17 years","2016","2016",61100,,
"BEL","Belgium","F","Female","Y17","17 years","2017","2017",61143,,
"BEL","Belgium","F","Female","Y17","17 years","2018","2018",61977,,
"BEL","Belgium","F","Female","Y17","17 years","2019","2019",61436,,
"BEL","Belgium","F","Female","Y17","17 years","2020","2020",60522,,
"BEL","Belgium","F","Female","Y17","17 years","2021","2021",61454,,
"BEL","Belgium","M","Male","Y17","17 years","2000","2000",62837,,
"BEL","Belgium","M","Male","Y17","17 years","2005","2005",62997,,
"BEL","Belgium","M","Male","Y17","17 years","2010","2010",67346,,
"BEL","Belgium","M","Male","Y17","17 years","2011","2011",66171,,
"BEL","Belgium","M","Male","Y17","17 years","2012","2012",64925,,
"BEL","Belgium","M","Male","Y17","17 years","2013","2013",64194,,
"BEL","Belgium","M","Male","Y17","17 years","2014","2014",64382,,
"BEL","Belgium","M","Male","Y17","17 years","2015","2015",64515,,
"BEL","Belgium","M","Male","Y17","17 years","2016","2016",64577,,
"BEL","Belgium","M","Male","Y17","17 years","2017","2017",64562,,
"BEL","Belgium","M","Male","Y17","17 years","2018","2018",65654,,
"BEL","Belgium","M","Male","Y17","17 years","2019","2019",64534,,
"BEL","Belgium","M","Male","Y17","17 years","2020","2020",64045,,
"BEL","Belgium","M","Male","Y17","17 years","2021","2021",64759,,
"CAN","Canada","F","Female","Y17","17 years","2000","2000",201291,,
"CAN","Canada","F","Female","Y17","17 years","2005","2005",205257,,
"CAN","Canada","F","Female","Y17","17 years","2010","2010",220359,,
"CAN","Canada","F","Female","Y17","17 years","2011","2011",218282,,
"CAN","Canada","F","Female","Y17","17 years","2012","2012",216157,,
"CAN","Canada","F","Female","Y17","17 years","2013","2013",213211,,
"CAN","Canada","F","Female","Y17","17 years","2014","2014",206340,,
"CAN","Canada","F","Female","Y17","17 years","2015","2015",201213,,
"CAN","Canada","F","Female","Y17","17 years","2016","2016",200167,,
"CAN","Canada","F","Female","Y17","17 years","2017","2017",202318,,
"CAN","Canada","F","Female","Y17","17 years","2018","2018",203644,,
"CAN","Canada","F","Female","Y17","17 years","2019","2019",201087,,
"CAN","Canada","F","Female","Y17","17 years","2020","2020",201914,,
"CAN","Canada","F","Female","Y17","17 years","2021","2021",198512,,
"CAN","Canada","M","Male","Y17","17 years","2000","2000",212694,,
"CAN","Canada","M","Male","Y17","17 years","2005","2005",216734,,
"CAN","Canada","M","Male","Y17","17 years","2010","2010",228543,,
"CAN","Canada","M","Male","Y17","17 years","2011","2011",229084,,
"CAN","Canada","M","Male","Y17","17 years","2012","2012",229326,,
"CAN","Canada","M","Male","Y17","17 years","2013","2013",226357,,
"CAN","Canada","M","Male","Y17","17 years","2014","2014",219512,,
"CAN","Canada","M","Male","Y17","17 years","2015","2015",214043,,
"CAN","Canada","M","Male","Y17","17 years","2016","2016",212720,,
"CAN","Canada","M","Male","Y17","17 years","2017","2017",214741,,
"CAN","Canada","M","Male","Y17","17 years","2018","2018",214745,,
"CAN","Canada","M","Male","Y17","17 years","2019","2019",210960,,
"CAN","Canada","M","Male","Y17","17 years","2020","2020",210418,,
"CAN","Canada","M","Male","Y17","17 years","2021","2021",206483,,
"CZE","Czechia","F","Female","Y17","17 years","2000","2000",67984,,
"CZE","Czechia","F","Female","Y17","17 years","2005","2005",62654,,
"CZE","Czechia","F","Female","Y17","17 years","2010","2010",59461,,
"CZE","Czechia","F","Female","Y17","17 years","2011","2011",59415,,
"CZE","Czechia","F","Female","Y17","17 years","2012","2012",52497,,
"CZE","Czechia","F","Female","Y17","17 years","2013","2013",47161,,
"CZE","Czechia","F","Female","Y17","17 years","2014","2014",44549,,
"CZE","Czechia","F","Female","Y17","17 years","2015","2015",44656,,
"CZE","Czechia","F","Female","Y17","17 years","2016","2016",44407,,
"CZE","Czechia","F","Female","Y17","17 years","2017","2017",44059,,
"CZE","Czechia","F","Female","Y17","17 years","2018","2018",44377,,
"CZE","Czechia","F","Female","Y17","17 years","2019","2019",45198,,
"CZE","Czechia","F","Female","Y17","17 years","2020","2020",46110,,
"CZE","Czechia","F","Female","Y17","17 years","2021","2021",46605,,
"CZE","Czechia","M","Male","Y17","17 years","2000","2000",70776,,
"CZE","Czechia","M","Male","Y17","17 years","2005","2005",65660,,
"CZE","Czechia","M","Male","Y17","17 years","2010","2010",62837,,
"CZE","Czechia","M","Male","Y17","17 years","2011","2011",62308,,
"CZE","Czechia","M","Male","Y17","17 years","2012","2012",55255,,
"CZE","Czechia","M","Male","Y17","17 years","2013","2013",49824,,
"CZE","Czechia","M","Male","Y17","17 years","2014","2014",46945,,
"CZE","Czechia","M","Male","Y17","17 years","2015","2015",46864,,
"CZE","Czechia","M","Male","Y17","17 years","2016","2016",46769,,
"CZE","Czechia","M","Male","Y17","17 years","2017","2017",46211,,
"CZE","Czechia","M","Male","Y17","17 years","2018","2018",47631,,
"CZE","Czechia","M","Male","Y17","17 years","2019","2019",47641,,
"CZE","Czechia","M","Male","Y17","17 years","2020","2020",48776,,
"CZE","Czechia","M","Male","Y17","17 years","2021","2021",49198,,
"DNK","Denmark","F","Female","Y17","17 years","2000","2000",27295,,
"DNK","Denmark","F","Female","Y17","17 years","2005","2005",29157,,
"DNK","Denmark","F","Female","Y17","17 years","2010","2010",34588,,
"DNK","Denmark","F","Female","Y17","17 years","2011","2011",34387,,
"DNK","Denmark","F","Female","Y17","17 years","2012","2012",35773,,
"DNK","Denmark","F","Female","Y17","17 years","2013","2013",35379,,
"DNK","Denmark","F","Female","Y17","17 years","2014","2014",34332,,
"DNK","Denmark","F","Female","Y17","17 years","2015","2015",34221,,
"DNK","Denmark","F","Female","Y17","17 years","2016","2016",33715,,
"DNK","Denmark","F","Female","Y17","17 years","2017","2017",33852,,
"DNK","Denmark","F","Female","Y17","17 years","2018","2018",34278,,
"DNK","Denmark","F","Female","Y17","17 years","2019","2019",33437,,
"DNK","Denmark","F","Female","Y17","17 years","2020","2020",32744,,
"DNK","Denmark","F","Female","Y17","17 years","2021","2021",33260,,
"DNK","Denmark","M","Male","Y17","17 years","2000","2000",28706,,
"DNK","Denmark","M","Male","Y17","17 years","2005","2005",30925,,
"DNK","Denmark","M","Male","Y17","17 years","2010","2010",36576,,
"DNK","Denmark","M","Male","Y17","17 years","2011","2011",36228,,
"DNK","Denmark","M","Male","Y17","17 years","2012","2012",37431,,
"DNK","Denmark","M","Male","Y17","17 years","2013","2013",37455,,
"DNK","Denmark","M","Male","Y17","17 years","2014","2014",36175,,
"DNK","Denmark","M","Male","Y17","17 years","2015","2015",36085,,
"DNK","Denmark","M","Male","Y17","17 years","2016","2016",35572,,
"DNK","Denmark","M","Male","Y17","17 years","2017","2017",35408,,
"DNK","Denmark","M","Male","Y17","17 years","2018","2018",35837,,
"DNK","Denmark","M","Male","Y17","17 years","2019","2019",34823,,
"DNK","Denmark","M","Male","Y17","17 years","2020","2020",34560,,
"DNK","Denmark","M","Male","Y17","17 years","2021","2021",34828,,
"FIN","Finland","F","Female","Y17","17 years","2000","2000",32897,,
"FIN","Finland","F","Female","Y17","17 years","2005","2005",30033,,
"FIN","Finland","F","Female","Y17","17 years","2010","2010",33285,,
"FIN","Finland","F","Female","Y17","17 years","2011","2011",32492,,
"FIN","Finland","F","Female","Y17","17 years","2012","2012",32662,,
"FIN","Finland","F","Female","Y17","17 years","2013","2013",31619,,
"FIN","Finland","F","Female","Y17","17 years","2014","2014",30399,,
"FIN","Finland","F","Female","Y17","17 years","2015","2015",29963,,
"FIN","Finland","F","Female","Y17","17 years","2016","2016",28776,,
"FIN","Finland","F","Female","Y17","17 years","2017","2017",29211,,
"FIN","Finland","F","Female","Y17","17 years","2018","2018",28652,,
"FIN","Finland","F","Female","Y17","17 years","2019","2019",28646,,
"FIN","Finland","F","Female","Y17","17 years","2020","2020",28336,,
"FIN","Finland","F","Female","Y17","17 years","2021","2021",29203,,
"FIN","Finland","M","Male","Y17","17 years","2000","2000",34806,,
"FIN","Finland","M","Male","Y17","17 years","2005","2005",31499,,
"FIN","Finland","M","Male","Y17","17 years","2010","2010",34764,,
"FIN","Finland","M","Male","Y17","17 years","2011","2011",33669,,
"FIN","Finland","M","Male","Y17","17 years","2012","2012",33788,,
"FIN","Finland","M","Male","Y17","17 years","2013","2013",32951,,
"FIN","Finland","M","Male","Y17","17 years","2014","2014",31946,,
"FIN","Finland","M","Male","Y17","17 years","2015","2015",30955,,
"FIN","Finland","M","Male","Y17","17 years","2016","2016",30040,,
"FIN","Finland","M","Male","Y17","17 years","2017","2017",31023,,
"FIN","Finland","M","Male","Y17","17 years","2018","2018",30701,,
"FIN","Finland","M","Male","Y17","17 years","2019","2019",29982,,
"FIN","Finland","M","Male","Y17","17 years","2020","2020",29903,,
"FIN","Finland","M","Male","Y17","17 years","2021","2021",30309,,
"FRA","France","F","Female","Y17","17 years","2000","2000",405305,,
"FRA","France","F","Female","Y17","17 years","2005","2005",406793,,
"FRA","France","F","Female","Y17","17 years","2010","2010",397928,,
"FRA","France","F","Female","Y17","17 years","2011","2011",380922,,
"FRA","France","F","Female","Y17","17 years","2012","2012",377590,,
"FRA","France","F","Female","Y17","17 years","2013","2013",387601,,
"FRA","France","F","Female","Y17","17 years","2014","2014",392331,,
"FRA","France","F","Female","Y17","17 years","2015","2015",388747,,
"FRA","France","F","Female","Y17","17 years","2016","2016",398013,,
"FRA","France","F","Female","Y17","17 years","2017","2017",395672,,
"FRA","France","F","Female","Y17","17 years","2018","2018",416123,,
"FRA","France","F","Female","Y17","17 years","2019","2019",409772,,
"FRA","France","F","Female","Y17","17 years","2020","2020",404816,,
"FRA","France","F","Female","Y17","17 years","2021","2021",405510,,
"FRA","France","M","Male","Y17","17 years","2000","2000",421974,,
"FRA","France","M","Male","Y17","17 years","2005","2005",423258,,
"FRA","France","M","Male","Y17","17 years","2010","2010",417626,,
"FRA","France","M","Male","Y17","17 years","2011","2011",398882,,
"FRA","France","M","Male","Y17","17 years","2012","2012",394463,,
"FRA","France","M","Male","Y17","17 years","2013","2013",404790,,
"FRA","France","M","Male","Y17","17 years","2014","2014",412411,,
"FRA","France","M","Male","Y17","17 years","2015","2015",409598,,
"FRA","France","M","Male","Y17","17 years","2016","2016",417197,,
"FRA","France","M","Male","Y17","17 years","2017","2017",419110,,
"FRA","France","M","Male","Y17","17 years","2018","2018",442614,,
"FRA","France","M","Male","Y17","17 years","2019","2019",434477,,
"FRA","France","M","Male","Y17","17 years","2020","2020",427315,,
"FRA","France","M","Male","Y17","17 years","2021","2021",428012,,
"DEU","Germany","F","Female","Y17","17 years","2000","2000",454414,,
"DEU","Germany","F","Female","Y17","17 years","2005","2005",468695,,
"DEU","Germany","F","Female","Y17","17 years","2010","2010",412361,,
"DEU","Germany","F","Female","Y17","17 years","2011","2011",396243,,
"DEU","Germany","F","Female","Y17","17 years","2012","2012",384207,,
"DEU","Germany","F","Female","Y17","17 years","2013","2013",380842,,
"DEU","Germany","F","Female","Y17","17 years","2014","2014",394253,,
"DEU","Germany","F","Female","Y17","17 years","2015","2015",404406,,
"DEU","Germany","F","Female","Y17","17 years","2016","2016",397595,,
"DEU","Germany","F","Female","Y17","17 years","2017","2017",391987,,
"DEU","Germany","F","Female","Y17","17 years","2018","2018",394753,,
"DEU","Germany","F","Female","Y17","17 years","2019","2019",378876,,
"DEU","Germany","F","Female","Y17","17 years","2020","2020",373026,,
"DEU","Germany","F","Female","Y17","17 years","2021","2021",368900,,
"DEU","Germany","M","Male","Y17","17 years","2000","2000",481590,,
"DEU","Germany","M","Male","Y17","17 years","2005","2005",496516,,
"DEU","Germany","M","Male","Y17","17 years","2010","2010",433153,,
"DEU","Germany","M","Male","Y17","17 years","2011","2011",416964,,
"DEU","Germany","M","Male","Y17","17 years","2012","2012",405181,,
"DEU","Germany","M","Male","Y17","17 years","2013","2013",401881,,
"DEU","Germany","M","Male","Y17","17 years","2014","2014",416947,,
"DEU","Germany","M","Male","Y17","17 years","2015","2015",428231,,
"DEU","Germany","M","Male","Y17","17 years","2016","2016",433447,,
"DEU","Germany","M","Male","Y17","17 years","2017","2017",437671,,
"DEU","Germany","M","Male","Y17","17 years","2018","2018",429432,,
"DEU","Germany","M","Male","Y17","17 years","2019","2019",408869,,
"DEU","Germany","M","Male","Y17","17 years","2020","2020",398912,,
"DEU","Germany","M","Male","Y17","17 years","2021","2021",392448,,
"GRC","Greece","F","Female","Y17","17 years","2000","2000",70153,,
"GRC","Greece","F","Female","Y17","17 years","2005","2005",59556,,
"GRC","Greece","F","Female","Y17","17 years","2010","2010",57402,,
"GRC","Greece","F","Female","Y17","17 years","2011","2011",53922,,
"GRC","Greece","F","Female","Y17","17 years","2012","2012",54756,,
"GRC","Greece","F","Female","Y17","17 years","2013","2013",53332,,
"GRC","Greece","F","Female","Y17","17 years","2014","2014",53407,,
"GRC","Greece","F","Female","Y17","17 years","2015","2015",52617,,
"GRC","Greece","F","Female","Y17","17 years","2016","2016",52245,,
"GRC","Greece","F","Female","Y17","17 years","2017","2017",52722,,
"GRC","Greece","F","Female","Y17","17 years","2018","2018",52796,,
"GRC","Greece","F","Female","Y17","17 years","2019","2019",52635,,
"GRC","Greece","F","Female","Y17","17 years","2020","2020",52610,,
"GRC","Greece","F","Female","Y17","17 years","2021","2021",52288,,
"GRC","Greece","M","Male","Y17","17 years","2000","2000",74415,,
"GRC","Greece","M","Male","Y17","17 years","2005","2005",62666,,
"GRC","Greece","M","Male","Y17","17 years","2010","2010",60891,,
"GRC","Greece","M","Male","Y17","17 years","2011","2011",55552,,
"GRC","Greece","M","Male","Y17","17 years","2012","2012",56977,,
"GRC","Greece","M","Male","Y17","17 years","2013","2013",55129,,
"GRC","Greece","M","Male","Y17","17 years","2014","2014",55192,,
"GRC","Greece","M","Male","Y17","17 years","2015","2015",54729,,
"GRC","Greece","M","Male","Y17","17 years","2016","2016",54314,,
"GRC","Greece","M","Male","Y17","17 years","2017","2017",55718,,
"GRC","Greece","M","Male","Y17","17 years","2018","2018",56673,,
"GRC","Greece","M","Male","Y17","17 years","2019","2019",56973,,
"GRC","Greece","M","Male","Y17","17 years","2020","2020",58221,,
"GRC","Greece","M","Male","Y17","17 years","2021","2021",57420,,
"HUN","Hungary","F","Female","Y17","17 years","2000","2000",65116,,
"HUN","Hungary","F","Female","Y17","17 years","2005","2005",60814,,
"HUN","Hungary","F","Female","Y17","17 years","2010","2010",58893,,
"HUN","Hungary","F","Female","Y17","17 years","2011","2011",56746,,
"HUN","Hungary","F","Female","Y17","17 years","2012","2012",57963,,
"HUN","Hungary","F","Female","Y17","17 years","2013","2013",56517,,
"HUN","Hungary","F","Female","Y17","17 years","2014","2014",53390,,
"HUN","Hungary","F","Female","Y17","17 years","2015","2015",49211,,
"HUN","Hungary","F","Female","Y17","17 years","2016","2016",47924,,
"HUN","Hungary","F","Female","Y17","17 years","2017","2017",46312,,
"HUN","Hungary","F","Female","Y17","17 years","2018","2018",47887,,
"HUN","Hungary","F","Female","Y17","17 years","2019","2019",47466,,
"HUN","Hungary","F","Female","Y17","17 years","2020","2020",47470,,
"HUN","Hungary","F","Female","Y17","17 years","2021","2021",46291,,
"HUN","Hungary","M","Male","Y17","17 years","2000","2000",68896,,
"HUN","Hungary","M","Male","Y17","17 years","2005","2005",63724,,
"HUN","Hungary","M","Male","Y17","17 years","2010","2010",61797,,
"HUN","Hungary","M","Male","Y17","17 years","2011","2011",59145,,
"HUN","Hungary","M","Male","Y17","17 years","2012","2012",60655,,
"HUN","Hungary","M","Male","Y17","17 years","2013","2013",59470,,
"HUN","Hungary","M","Male","Y17","17 years","2014","2014",56304,,
"HUN","Hungary","M","Male","Y17","17 years","2015","2015",52637,,
"HUN","Hungary","M","Male","Y17","17 years","2016","2016",50247,,
"HUN","Hungary","M","Male","Y17","17 years","2017","2017",49038,,
"HUN","Hungary","M","Male","Y17","17 years","2018","2018",50759,,
